Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Location,Fraud_Label
TXN_14171,USER_4873,112.76,POS,13-04-2023 01:54,New York,1
TXN_4294,USER_6634,88.1,ATM Withdrawal,14-02-2023 12:25,Sydney,0
TXN_3865,USER_5331,63.47,Bank Transfer,25-12-2023 19:59,Tokyo,0
TXN_21559,USER_8591,360.86,ATM Withdrawal,17-07-2023 06:58,New York,0
TXN_2061,USER_5183,57.16,POS,23-10-2023 16:07,Tokyo,0
TXN_47595,USER_7315,137.76,Online,11-08-2023 03:49,London,0
TXN_26833,USER_6551,39.09,Online,09-10-2023 10:06,Mumbai,0
TXN_1964,USER_9616,110.73,Bank Transfer,08-02-2023 09:24,London,0
TXN_5402,USER_9055,582.19,ATM Withdrawal,08-08-2023 06:14,New York,1
TXN_30466,USER_1189,12.86,Bank Transfer,27-11-2023 11:04,Sydney,0
TXN_29591,USER_7430,15.24,POS,23-05-2023 07:42,New York,0
TXN_4446,USER_5654,68.76,Online,10-11-2023 01:38,Sydney,0
TXN_16664,USER_2031,35.12,Bank Transfer,12-02-2023 19:06,Sydney,0
TXN_9156,USER_5570,0.38,ATM Withdrawal,28-06-2023 01:58,London,0
TXN_20341,USER_9137,168.35,ATM Withdrawal,09-10-2023 00:49,Sydney,0
TXN_15875,USER_6247,22.64,POS,05-04-2023 16:58,Sydney,0
TXN_26223,USER_6597,60.95,ATM Withdrawal,28-07-2023 10:51,Tokyo,1
TXN_35446,USER_5511,54.91,Bank Transfer,27-03-2023 17:32,Sydney,0
TXN_1690,USER_7936,97.97,Online,15-06-2023 12:33,Mumbai,0
TXN_26590,USER_2142,65.57,Online,16-05-2023 11:48,Tokyo,0
TXN_8862,USER_2055,36.49,Bank Transfer,31-12-2023 23:29,Sydney,0
TXN_27403,USER_5411,45.88,Online,26-12-2023 00:46,New York,1
TXN_32431,USER_1237,361.14,POS,07-12-2023 09:10,Sydney,0
TXN_10235,USER_3369,54.37,Bank Transfer,27-07-2023 06:01,Sydney,1
TXN_44954,USER_7318,56.63,POS,22-10-2023 11:46,Mumbai,0
TXN_47504,USER_9880,398.78,POS,10-01-2023 11:37,Tokyo,1
TXN_2641,USER_8069,35.2,ATM Withdrawal,18-12-2023 11:15,Tokyo,0
TXN_46883,USER_9329,242.16,POS,16-02-2023 20:04,London,0
TXN_11631,USER_8312,230.23,Online,13-10-2023 15:18,Tokyo,1
TXN_47914,USER_4433,8.66,POS,10-04-2023 21:31,Tokyo,0
TXN_2063,USER_4754,17.39,POS,29-03-2023 02:11,London,0
TXN_16550,USER_5159,104.85,Bank Transfer,31-03-2023 02:12,London,1
TXN_16384,USER_4855,117.75,Bank Transfer,03-06-2023 13:18,Mumbai,0
TXN_31028,USER_8835,39.23,POS,28-08-2023 15:03,Sydney,0
TXN_9071,USER_2250,132.48,ATM Withdrawal,24-02-2023 15:46,New York,0
TXN_22980,USER_2835,159.19,Online,24-06-2023 16:06,Mumbai,0
TXN_46902,USER_2720,107.59,POS,04-11-2023 13:13,Tokyo,0
TXN_26779,USER_7645,115.76,Bank Transfer,27-12-2023 15:40,New York,1
TXN_9973,USER_1704,75.4,POS,30-07-2023 07:00,Tokyo,0
TXN_38338,USER_4343,340.97,POS,11-04-2023 10:12,London,0
TXN_34677,USER_2819,84.86,ATM Withdrawal,08-02-2023 08:15,New York,1
TXN_8999,USER_2031,38.96,ATM Withdrawal,09-03-2023 14:26,New York,0
TXN_40735,USER_8643,239,POS,03-08-2023 11:25,Mumbai,1
TXN_12837,USER_8662,118.96,POS,23-11-2023 03:41,Sydney,0
TXN_12405,USER_4781,401.24,Bank Transfer,25-07-2023 15:04,Sydney,0
TXN_7505,USER_4347,15.71,POS,17-01-2023 20:22,Tokyo,0
TXN_17953,USER_1856,116.62,Online,30-10-2023 11:27,Mumbai,0
TXN_16637,USER_8359,201.72,Online,11-09-2023 11:07,Tokyo,1
TXN_14805,USER_8814,91.79,POS,18-02-2023 22:24,New York,0
TXN_24973,USER_5674,106.02,Bank Transfer,02-12-2023 08:27,Sydney,0
TXN_30858,USER_5996,438.29,Online,18-09-2023 06:47,Mumbai,1
TXN_49119,USER_3190,66.6,Bank Transfer,27-01-2023 02:58,Tokyo,0
TXN_12255,USER_9171,68.08,Online,15-08-2023 20:48,Mumbai,0
TXN_156,USER_7585,232.19,ATM Withdrawal,05-02-2023 01:31,New York,1
TXN_44300,USER_1200,211.51,Online,29-05-2023 05:55,New York,1
TXN_10443,USER_9998,90.2,Online,04-09-2023 17:40,London,0
TXN_13935,USER_3745,40.35,Bank Transfer,26-08-2023 00:35,London,0
TXN_14383,USER_7053,8.86,POS,22-01-2023 01:11,Sydney,1
TXN_35424,USER_3546,5.48,Bank Transfer,26-05-2023 14:52,London,0
TXN_41138,USER_4454,321.47,Online,15-07-2023 19:09,Tokyo,0
TXN_48046,USER_4698,80.7,POS,26-11-2023 17:33,Tokyo,0
TXN_30159,USER_9993,42.38,Online,06-06-2023 18:12,New York,1
TXN_40215,USER_2453,52.11,Online,27-11-2023 16:18,Tokyo,0
TXN_23983,USER_4991,79.55,Online,04-02-2023 00:24,Sydney,0
TXN_36554,USER_4571,30.17,ATM Withdrawal,25-07-2023 10:29,Sydney,0
TXN_7929,USER_4118,283.35,ATM Withdrawal,11-12-2023 12:54,London,1
TXN_2478,USER_2846,119.68,Bank Transfer,24-11-2023 15:54,London,0
TXN_6639,USER_2009,7.37,ATM Withdrawal,20-04-2023 22:03,Tokyo,1
TXN_6064,USER_4880,78.84,Bank Transfer,27-12-2023 10:39,Sydney,0
TXN_43002,USER_9479,344.23,Bank Transfer,03-04-2023 20:50,London,0
TXN_39315,USER_6248,199.33,ATM Withdrawal,27-09-2023 15:48,Mumbai,0
TXN_1393,USER_9984,45.09,Bank Transfer,03-10-2023 14:21,New York,1
TXN_18611,USER_2181,40.28,POS,23-02-2023 20:50,Sydney,1
TXN_2959,USER_5979,209.75,Bank Transfer,06-08-2023 19:58,Tokyo,0
TXN_10154,USER_7615,163.16,Bank Transfer,23-08-2023 06:18,Mumbai,0
TXN_23114,USER_1101,78.74,POS,24-12-2023 14:28,New York,0
TXN_39235,USER_8667,119.4,ATM Withdrawal,06-10-2023 14:00,London,0
TXN_28043,USER_1592,18.64,Bank Transfer,17-07-2023 09:49,New York,1
TXN_46880,USER_7761,334.11,Online,26-02-2023 11:06,Sydney,0
TXN_24508,USER_8186,6.13,Bank Transfer,22-07-2023 18:26,Tokyo,0
TXN_21828,USER_9197,41.02,ATM Withdrawal,07-11-2023 12:18,New York,0
TXN_41130,USER_2540,65.13,POS,11-02-2023 16:25,Mumbai,0
TXN_49599,USER_3196,32.79,ATM Withdrawal,15-09-2023 06:20,Mumbai,0
TXN_43470,USER_4719,51.38,Online,02-05-2023 17:18,London,0
TXN_8887,USER_6756,296.22,ATM Withdrawal,01-11-2023 11:56,London,0
TXN_26496,USER_1838,77.93,POS,31-05-2023 12:39,Mumbai,0
TXN_32039,USER_1987,32.12,Bank Transfer,20-02-2023 02:48,New York,0
TXN_4961,USER_6753,139.83,Bank Transfer,09-04-2023 02:50,Mumbai,1
TXN_37617,USER_1227,93.57,Online,29-04-2023 06:16,Sydney,0
TXN_14046,USER_2897,123.79,Bank Transfer,17-10-2023 18:13,Tokyo,0
TXN_29941,USER_3337,127.14,ATM Withdrawal,02-08-2023 04:24,New York,0
TXN_25383,USER_9246,72.11,Online,28-11-2023 20:38,Sydney,0
TXN_31895,USER_1741,7.4,Online,01-01-2023 11:09,Sydney,1
TXN_21620,USER_7883,155.03,Online,22-08-2023 04:24,Sydney,0
TXN_10266,USER_9412,99.3,POS,05-09-2023 10:39,Mumbai,0
TXN_31855,USER_4174,152.11,Bank Transfer,27-03-2023 01:05,Sydney,1
TXN_4902,USER_6585,21.02,Bank Transfer,05-05-2023 09:45,Mumbai,0
TXN_43122,USER_1284,92.63,Online,22-11-2023 23:34,Tokyo,0
TXN_14053,USER_2785,163.02,ATM Withdrawal,01-02-2023 20:28,Tokyo,0
TXN_3355,USER_2518,121.57,Online,14-11-2023 16:25,London,0
TXN_29201,USER_9219,24.19,Online,11-07-2023 20:41,New York,1
TXN_10767,USER_7968,8.78,Bank Transfer,04-10-2023 08:15,Mumbai,0
TXN_1625,USER_7257,123.14,Bank Transfer,19-04-2023 06:55,Mumbai,0
TXN_34892,USER_6341,81.67,ATM Withdrawal,27-04-2023 00:15,Mumbai,0
TXN_49264,USER_9363,154.56,ATM Withdrawal,02-05-2023 21:02,Tokyo,0
TXN_36816,USER_3551,2.41,POS,12-09-2023 11:01,Sydney,1
TXN_25021,USER_8922,171.12,POS,11-07-2023 01:58,London,0
TXN_23318,USER_1002,4.91,POS,23-02-2023 04:47,Mumbai,1
TXN_31938,USER_6749,20.39,Online,12-06-2023 09:37,London,0
TXN_35553,USER_1941,25.55,Bank Transfer,08-02-2023 23:15,Sydney,0
TXN_12034,USER_4577,180.98,POS,05-02-2023 07:00,Mumbai,0
TXN_14730,USER_9935,68.05,Bank Transfer,17-07-2023 15:17,Mumbai,0
TXN_28510,USER_5223,154,Bank Transfer,18-02-2023 07:39,London,0
TXN_42507,USER_7744,90.6,Bank Transfer,26-08-2023 20:38,London,0
TXN_38200,USER_1491,14.96,Bank Transfer,05-02-2023 21:23,London,0
TXN_12456,USER_1252,18.05,Online,23-06-2023 00:53,Tokyo,0
TXN_37872,USER_3951,165.72,ATM Withdrawal,04-06-2023 08:48,Tokyo,0
TXN_47705,USER_3688,141.81,Bank Transfer,15-10-2023 00:15,Mumbai,1
TXN_12548,USER_8845,31.66,Bank Transfer,22-02-2023 13:31,Tokyo,0
TXN_27755,USER_7090,36.68,ATM Withdrawal,01-06-2023 00:12,New York,0
TXN_28581,USER_9447,66.27,ATM Withdrawal,08-06-2023 05:15,Tokyo,0
TXN_46550,USER_2721,172.17,Online,13-02-2023 22:10,Sydney,0
TXN_34183,USER_2743,92.85,POS,13-12-2023 15:43,Tokyo,1
TXN_31507,USER_4868,8.66,Bank Transfer,05-02-2023 21:04,Tokyo,0
TXN_49805,USER_9718,305.86,Bank Transfer,24-10-2023 18:53,London,0
TXN_41464,USER_7095,19.77,Bank Transfer,27-11-2023 23:06,Mumbai,1
TXN_5429,USER_9052,43.87,ATM Withdrawal,04-04-2023 19:01,London,0
TXN_21765,USER_9121,9.48,Bank Transfer,15-11-2023 23:56,London,0
TXN_23689,USER_6461,3.54,POS,06-09-2023 18:01,Tokyo,0
TXN_42990,USER_8772,179.86,Bank Transfer,08-10-2023 20:03,Mumbai,0
TXN_46368,USER_4149,22.19,POS,23-07-2023 08:55,New York,1
TXN_30073,USER_3192,88.43,Bank Transfer,22-08-2023 07:15,Tokyo,0
TXN_6842,USER_2030,181.86,Bank Transfer,27-04-2023 20:31,London,0
TXN_35608,USER_7807,6.51,POS,18-06-2023 00:46,Tokyo,1
TXN_18723,USER_2970,163.25,ATM Withdrawal,21-05-2023 02:12,Sydney,0
TXN_38846,USER_2704,39.37,POS,06-08-2023 09:41,London,0
TXN_21340,USER_2642,43.87,Bank Transfer,07-10-2023 11:45,Sydney,1
TXN_34133,USER_5804,50.15,ATM Withdrawal,25-04-2023 14:56,Sydney,1
TXN_9676,USER_4270,106.83,ATM Withdrawal,14-08-2023 06:03,Mumbai,0
TXN_32758,USER_7872,57.36,Online,24-12-2023 03:48,Mumbai,0
TXN_6815,USER_3513,40.67,POS,22-11-2023 14:37,Mumbai,0
TXN_14903,USER_5797,330.08,POS,21-10-2023 15:05,London,0
TXN_3015,USER_4764,348.75,Bank Transfer,11-10-2023 10:00,New York,1
TXN_44892,USER_1005,106.78,POS,17-09-2023 21:24,Sydney,1
TXN_10155,USER_7762,206.07,Bank Transfer,23-12-2023 12:20,Tokyo,1
TXN_21278,USER_9353,30.73,ATM Withdrawal,29-12-2023 10:54,Tokyo,0
TXN_43681,USER_6076,122.49,Bank Transfer,07-03-2023 22:31,Sydney,0
TXN_31033,USER_5612,5.87,POS,18-07-2023 12:48,Sydney,0
TXN_2241,USER_8875,237.49,Online,22-03-2023 21:45,Tokyo,0
TXN_39217,USER_7421,69.86,POS,24-05-2023 23:47,Mumbai,0
TXN_47398,USER_8658,185.4,Online,09-05-2023 14:28,Tokyo,0
TXN_15326,USER_7973,103.14,Online,10-05-2023 08:20,Tokyo,0
TXN_34671,USER_1072,96.36,ATM Withdrawal,01-08-2023 02:12,New York,1
TXN_47940,USER_7960,85,Bank Transfer,02-11-2023 22:21,London,1
TXN_22234,USER_9575,97.58,ATM Withdrawal,12-11-2023 08:56,London,1
TXN_36252,USER_6940,158.66,Bank Transfer,15-10-2023 12:44,Sydney,0
TXN_32253,USER_2844,14.04,ATM Withdrawal,05-12-2023 17:31,London,1
TXN_33459,USER_9662,82.52,Online,10-04-2023 11:48,Sydney,0
TXN_14151,USER_6404,56.19,Online,11-03-2023 09:54,Mumbai,0
TXN_43180,USER_1317,9.8,Online,29-05-2023 08:59,New York,0
TXN_4596,USER_2499,8.42,ATM Withdrawal,20-12-2023 16:01,Sydney,1
TXN_1038,USER_5177,148.84,Bank Transfer,04-11-2023 14:33,Sydney,0
TXN_4206,USER_9901,197.09,Bank Transfer,05-07-2023 13:46,London,0
TXN_25299,USER_2658,46.31,ATM Withdrawal,28-10-2023 20:33,Tokyo,0
TXN_34091,USER_9462,140.6,Online,04-08-2023 21:00,London,0
TXN_36689,USER_5071,77.56,ATM Withdrawal,28-07-2023 08:22,Tokyo,0
TXN_46044,USER_3806,245.38,Bank Transfer,02-04-2023 10:28,Mumbai,0
TXN_18078,USER_2340,31.18,Online,18-02-2023 10:46,Tokyo,1
TXN_3562,USER_5188,61.2,Online,23-01-2023 08:07,London,0
TXN_24629,USER_9916,11.02,Online,20-04-2023 20:28,Tokyo,0
TXN_27171,USER_4024,23.6,ATM Withdrawal,06-06-2023 03:55,Tokyo,1
TXN_4999,USER_8465,11.56,Online,25-03-2023 02:30,New York,1
TXN_10149,USER_5179,176.22,Online,09-01-2023 05:57,Tokyo,1
TXN_27783,USER_1365,300.68,POS,02-01-2023 16:00,Sydney,0
TXN_28983,USER_4278,65.8,Bank Transfer,23-12-2023 21:29,New York,0
TXN_6795,USER_4959,74.34,Online,30-11-2023 23:34,New York,0
TXN_39615,USER_8503,119.35,Online,01-12-2023 19:26,Sydney,0
TXN_47348,USER_4227,283.13,ATM Withdrawal,06-11-2023 06:36,London,0
TXN_46218,USER_2419,184.43,ATM Withdrawal,11-08-2023 00:35,Mumbai,0
TXN_38050,USER_2058,22.8,ATM Withdrawal,07-09-2023 18:47,New York,0
TXN_47984,USER_8172,4.91,Online,05-08-2023 01:26,Mumbai,0
TXN_14867,USER_6588,38.11,Online,30-11-2023 13:43,Mumbai,0
TXN_16787,USER_6909,2.65,POS,25-03-2023 05:01,Sydney,0
TXN_38839,USER_6064,388.5,ATM Withdrawal,08-07-2023 14:50,Sydney,0
TXN_14675,USER_6380,69.4,Bank Transfer,19-01-2023 11:34,London,0
TXN_47382,USER_8577,38.29,POS,05-08-2023 09:01,Sydney,0
TXN_4736,USER_4494,11.4,ATM Withdrawal,07-09-2023 00:16,Mumbai,0
TXN_34061,USER_4112,205.97,Online,10-11-2023 04:18,Sydney,1
TXN_14660,USER_1169,76.52,Bank Transfer,28-11-2023 18:30,Sydney,1
TXN_30695,USER_7679,4.75,ATM Withdrawal,14-02-2023 17:26,Tokyo,0
TXN_43397,USER_6575,56.78,ATM Withdrawal,02-01-2023 05:47,Mumbai,0
TXN_21914,USER_3539,10.79,Bank Transfer,29-08-2023 16:22,Mumbai,0
TXN_17505,USER_6866,6.6,Bank Transfer,18-02-2023 21:04,London,1
TXN_34605,USER_9419,169.41,POS,10-12-2023 22:59,Tokyo,0
TXN_9185,USER_1107,167.09,POS,03-08-2023 16:12,Mumbai,0
TXN_34056,USER_3120,9.23,Online,27-08-2023 02:06,Mumbai,1
TXN_20952,USER_9766,62.66,Online,05-05-2023 08:36,Tokyo,1
TXN_15009,USER_6240,104.21,Online,09-01-2023 18:49,Tokyo,0
TXN_34362,USER_1984,198.86,POS,04-12-2023 01:09,London,0
TXN_40903,USER_2976,6.45,POS,09-02-2023 21:19,New York,0
TXN_19777,USER_2311,16.89,Bank Transfer,10-04-2023 10:51,London,0
TXN_41504,USER_5344,27.22,POS,04-01-2023 18:31,Tokyo,0
TXN_38716,USER_5647,80.3,ATM Withdrawal,19-11-2023 01:10,Sydney,1
TXN_46799,USER_9274,143.11,Bank Transfer,24-07-2023 11:06,Tokyo,1
TXN_29357,USER_9860,20.16,Online,03-09-2023 15:42,London,0
TXN_23829,USER_2007,32.15,Online,09-08-2023 14:19,Mumbai,0
TXN_39274,USER_3640,85.69,POS,02-12-2023 16:56,Mumbai,1
TXN_11787,USER_3822,106.95,ATM Withdrawal,25-02-2023 22:35,Tokyo,0
TXN_42260,USER_7144,36.15,ATM Withdrawal,04-05-2023 10:11,New York,1
TXN_7013,USER_9613,15.68,Bank Transfer,07-05-2023 19:24,Tokyo,0
TXN_34661,USER_1533,21.57,ATM Withdrawal,14-10-2023 18:17,New York,0
TXN_39687,USER_4163,108.83,Online,08-07-2023 11:31,London,0
TXN_43849,USER_5177,38.43,POS,28-09-2023 09:28,New York,1
TXN_40883,USER_9510,59.37,ATM Withdrawal,26-04-2023 20:03,Mumbai,0
TXN_38661,USER_3115,5.72,ATM Withdrawal,27-07-2023 12:11,Tokyo,0
TXN_34673,USER_6357,55.28,ATM Withdrawal,21-11-2023 21:10,Sydney,0
TXN_4618,USER_3949,6.82,Online,22-08-2023 06:01,London,1
TXN_15001,USER_4460,75.21,POS,25-12-2023 21:46,New York,0
TXN_8011,USER_4216,147.48,Online,26-01-2023 13:28,Sydney,0
TXN_26281,USER_5270,88.41,Bank Transfer,17-07-2023 20:29,Sydney,0
TXN_905,USER_1814,76.06,POS,04-05-2023 18:19,Sydney,0
TXN_30397,USER_4062,109.89,POS,12-03-2023 04:07,Mumbai,0
TXN_46062,USER_3332,433.5,Bank Transfer,07-04-2023 04:14,Tokyo,0
TXN_19161,USER_6573,7.61,Online,07-07-2023 22:50,Mumbai,0
TXN_37708,USER_9933,78.61,ATM Withdrawal,13-07-2023 06:13,Tokyo,0
TXN_49761,USER_4801,22.61,Online,23-06-2023 23:01,Tokyo,1
TXN_45120,USER_8377,158.47,POS,01-05-2023 06:32,Sydney,0
TXN_45605,USER_8695,135.78,POS,17-11-2023 18:07,Tokyo,1
TXN_20797,USER_3797,113.46,ATM Withdrawal,16-08-2023 21:30,New York,1
TXN_4167,USER_1896,279.57,Bank Transfer,13-04-2023 13:21,Tokyo,0
TXN_40949,USER_3224,53.19,POS,15-08-2023 15:20,Mumbai,1
TXN_36504,USER_7411,135.18,ATM Withdrawal,18-10-2023 01:44,Sydney,0
TXN_45613,USER_2724,141.47,Online,11-09-2023 10:12,New York,1
TXN_36906,USER_9180,15.63,Bank Transfer,05-07-2023 22:47,Tokyo,0
TXN_25501,USER_1113,481.61,Online,13-03-2023 17:06,New York,0
TXN_7997,USER_2751,74.1,ATM Withdrawal,02-09-2023 02:58,London,0
TXN_34043,USER_6199,99.41,Bank Transfer,22-03-2023 12:31,New York,0
TXN_3322,USER_9643,45.76,POS,18-02-2023 16:09,New York,1
TXN_26609,USER_8063,266.64,Bank Transfer,10-10-2023 20:31,New York,1
TXN_27816,USER_9203,57.33,Bank Transfer,17-09-2023 01:57,Mumbai,1
TXN_43251,USER_8013,187.12,Bank Transfer,06-01-2023 06:50,Sydney,0
TXN_44173,USER_5637,304.92,Bank Transfer,26-11-2023 13:59,New York,1
TXN_45392,USER_6976,9.15,POS,01-11-2023 17:51,New York,1
TXN_3741,USER_4504,7.41,ATM Withdrawal,18-12-2023 08:38,Tokyo,0
TXN_30402,USER_6694,24.01,ATM Withdrawal,26-03-2023 09:19,Sydney,1
TXN_34481,USER_8177,294.52,ATM Withdrawal,19-12-2023 08:15,Sydney,1
TXN_26070,USER_6166,47.99,ATM Withdrawal,25-01-2023 04:35,Sydney,1
TXN_32944,USER_3994,238.15,Online,29-05-2023 00:19,London,0
TXN_247,USER_4987,101.58,Bank Transfer,03-09-2023 04:26,London,1
TXN_11188,USER_4927,191.61,POS,15-04-2023 01:41,Mumbai,0
TXN_25330,USER_1841,116.81,Bank Transfer,20-09-2023 12:51,Sydney,0
TXN_5422,USER_6994,122.2,POS,14-12-2023 23:21,Sydney,1
TXN_10004,USER_1620,50.89,Bank Transfer,30-10-2023 06:57,Sydney,1
TXN_25690,USER_6057,113.74,Online,22-02-2023 21:16,Mumbai,0
TXN_32865,USER_5615,107.48,Bank Transfer,05-06-2023 01:07,Mumbai,0
TXN_47712,USER_6454,304.48,POS,18-10-2023 17:19,Tokyo,0
TXN_41342,USER_7442,278.6,ATM Withdrawal,14-11-2023 14:26,New York,1
TXN_27099,USER_5268,205.82,POS,01-04-2023 06:33,New York,0
TXN_47413,USER_7416,288.17,Online,17-08-2023 03:08,Tokyo,0
TXN_28177,USER_2861,98.77,Online,02-11-2023 20:22,Sydney,1
TXN_9081,USER_8614,0.82,Bank Transfer,18-01-2023 18:31,Mumbai,0
TXN_26721,USER_8547,3.32,Online,28-08-2023 22:51,Sydney,0
TXN_39738,USER_2209,75.26,Online,29-03-2023 04:53,London,0
TXN_1716,USER_6047,102.58,POS,31-12-2023 06:44,Tokyo,0
TXN_47131,USER_6874,136.33,Online,10-08-2023 22:13,Mumbai,0
TXN_7430,USER_3747,80.12,POS,10-08-2023 15:17,Mumbai,0
TXN_26965,USER_3382,240.01,POS,06-11-2023 20:50,Sydney,0
TXN_31173,USER_5151,121.04,ATM Withdrawal,03-04-2023 08:11,London,1
TXN_9181,USER_7516,4.39,ATM Withdrawal,09-01-2023 10:26,Mumbai,0
TXN_45973,USER_9376,160.09,Bank Transfer,26-08-2023 04:59,New York,0
TXN_49464,USER_5822,79.01,Bank Transfer,10-10-2023 06:45,Mumbai,1
TXN_36477,USER_4435,50.18,Bank Transfer,28-01-2023 00:04,Tokyo,1
TXN_8885,USER_6024,0.18,Online,20-06-2023 10:15,Tokyo,0
TXN_10023,USER_2392,137.07,ATM Withdrawal,03-03-2023 03:31,Mumbai,0
TXN_30530,USER_9324,13.94,ATM Withdrawal,16-04-2023 04:50,London,0
TXN_11112,USER_7661,69.81,Online,01-12-2023 04:57,Sydney,1
TXN_38428,USER_9495,55.61,Online,02-08-2023 06:51,Mumbai,0
TXN_38552,USER_2874,159.85,ATM Withdrawal,27-08-2023 11:01,New York,0
TXN_28373,USER_1326,38.11,Bank Transfer,09-02-2023 10:08,Sydney,0
TXN_32682,USER_5767,45.75,POS,08-09-2023 12:00,London,0
TXN_36926,USER_7253,16.95,Online,10-10-2023 16:04,Mumbai,0
TXN_25655,USER_6156,105.88,ATM Withdrawal,13-09-2023 11:09,Sydney,1
TXN_27714,USER_9702,82.86,POS,30-12-2023 16:24,Sydney,1
TXN_49627,USER_5618,13.4,ATM Withdrawal,08-11-2023 09:01,New York,0
TXN_22155,USER_9114,45.01,Bank Transfer,16-11-2023 21:38,Tokyo,0
TXN_26864,USER_3384,22.48,ATM Withdrawal,12-12-2023 13:45,New York,1
TXN_37653,USER_2743,42.08,POS,23-06-2023 11:02,Mumbai,1
TXN_24156,USER_9509,63.56,POS,03-06-2023 02:44,New York,0
TXN_42677,USER_8728,76.21,POS,19-10-2023 16:13,New York,0
TXN_49267,USER_5666,14.75,POS,18-06-2023 17:32,Mumbai,0
TXN_6557,USER_2563,8.51,Online,26-08-2023 22:46,Mumbai,0
TXN_7068,USER_4727,132.32,Bank Transfer,12-01-2023 01:11,New York,0
TXN_30754,USER_4963,13.84,POS,22-01-2023 03:21,Tokyo,0
TXN_3172,USER_1824,60.62,ATM Withdrawal,05-06-2023 04:39,Sydney,0
TXN_34668,USER_7744,89.88,Online,03-11-2023 03:29,Sydney,1
TXN_11361,USER_3318,36.8,ATM Withdrawal,25-04-2023 09:29,Mumbai,1
TXN_31425,USER_9147,25.17,POS,24-12-2023 05:40,Tokyo,0
TXN_11271,USER_7268,74.65,ATM Withdrawal,11-06-2023 08:27,Sydney,0
TXN_10112,USER_4469,549.93,ATM Withdrawal,16-08-2023 06:38,Mumbai,1
TXN_2479,USER_2478,95.08,ATM Withdrawal,14-07-2023 13:57,New York,1
TXN_3769,USER_3827,202.24,POS,20-05-2023 06:49,Mumbai,1
TXN_45939,USER_7798,204.33,POS,26-04-2023 13:54,London,0
TXN_7486,USER_8382,62.16,Bank Transfer,30-05-2023 08:14,Sydney,0
TXN_8911,USER_7474,61.96,Online,14-06-2023 03:42,New York,0
TXN_44894,USER_9203,20.57,ATM Withdrawal,22-08-2023 09:07,Mumbai,1
TXN_49017,USER_3561,17.69,Bank Transfer,07-12-2023 01:50,Tokyo,1
TXN_5979,USER_2502,38.79,Bank Transfer,23-12-2023 06:07,New York,0
TXN_23162,USER_5938,77.9,Bank Transfer,11-01-2023 23:53,Tokyo,0
TXN_44461,USER_5096,8.68,Online,06-03-2023 13:31,Tokyo,0
TXN_30672,USER_2259,168.22,Online,23-11-2023 21:06,London,0
TXN_26659,USER_6087,370.39,Online,13-02-2023 04:35,Mumbai,0
TXN_4706,USER_9111,146.09,Bank Transfer,22-09-2023 23:16,London,0
TXN_21491,USER_7726,78.79,POS,18-06-2023 17:41,London,0
TXN_34242,USER_4942,84.77,ATM Withdrawal,09-03-2023 07:52,New York,1
TXN_28629,USER_6617,1.14,Online,02-11-2023 05:38,New York,0
TXN_12657,USER_8418,17.07,Online,15-12-2023 13:05,Mumbai,1
TXN_17538,USER_3101,110.27,POS,03-01-2023 23:04,Sydney,0
TXN_33884,USER_1350,112.7,Bank Transfer,01-03-2023 12:58,London,0
TXN_28068,USER_9839,261.73,Bank Transfer,21-03-2023 23:13,Tokyo,0
TXN_14970,USER_8227,64.41,Online,15-10-2023 22:36,London,1
TXN_32700,USER_3800,85.53,POS,11-12-2023 04:58,Tokyo,1
TXN_35770,USER_9623,61.64,POS,02-08-2023 10:11,New York,0
TXN_39551,USER_7534,19.54,POS,26-01-2023 22:22,New York,0
TXN_35845,USER_9189,98.88,ATM Withdrawal,14-01-2023 14:53,New York,0
TXN_47022,USER_1349,16.39,POS,13-12-2023 08:26,New York,1
TXN_49393,USER_7820,23.63,POS,07-05-2023 12:13,Mumbai,0
TXN_40250,USER_9785,83.18,Bank Transfer,20-09-2023 18:44,Sydney,0
TXN_10856,USER_5747,243.98,POS,25-01-2023 19:55,New York,0
TXN_28862,USER_8809,97.07,POS,15-02-2023 09:01,Mumbai,0
TXN_48270,USER_1430,27.12,Online,29-09-2023 03:16,Sydney,0
TXN_29028,USER_1312,99.21,POS,03-07-2023 21:24,New York,1
TXN_318,USER_7971,167.46,POS,30-09-2023 20:46,London,0
TXN_38132,USER_8906,133.9,ATM Withdrawal,07-12-2023 19:19,Mumbai,1
TXN_13952,USER_8349,2.06,Online,19-03-2023 10:11,Mumbai,1
TXN_26873,USER_6162,6.59,Online,07-08-2023 14:05,New York,1
TXN_13348,USER_8711,223.51,Bank Transfer,10-08-2023 22:27,New York,0
TXN_8072,USER_3422,5.76,Online,18-08-2023 09:09,New York,0
TXN_28318,USER_8335,229.32,ATM Withdrawal,13-08-2023 15:23,London,0
TXN_2508,USER_5976,33.99,Online,29-11-2023 17:49,New York,0
TXN_24388,USER_5534,24.09,POS,01-01-2023 03:51,Tokyo,1
TXN_5496,USER_8727,67.95,ATM Withdrawal,01-07-2023 14:56,New York,1
TXN_46222,USER_6424,15.82,POS,26-12-2023 02:54,Mumbai,0
TXN_46845,USER_1448,30.21,Bank Transfer,21-03-2023 05:59,New York,0
TXN_39,USER_9433,112.99,Online,22-01-2023 05:03,Mumbai,0
